48564244081	Belinda	Harding	05674172519	1	7	1924	391
74371352168	Kaiya	Cisneros	05404699156	1	1	1975	425
49281147652	Zayne	Holder	05711065553	2	4	2013	275
46709377427	Cale	Olson	05275537606	1	4	1942	41
66959210757	Izaiah	Vaughan	05113465129	1	10	1958	406
11687793323	Chaya	Brady	05977368846	2	8	2007	76
79155353577	Ace	Graves	05759249651	1	4	1966	206
65814062796	Cael	Cochran	05363027774	1	0	1971	476
87977265948	Meredith	Fowler	05539559927	2	8	2003	103
12054677717	Camren	Mata	05696098256	1	6	1960	365
24881598616	Sabrina	Todd	05615368342	2	8	2014	300
17687747705	Luciano	Avila	05198914339	1	0	1925	108
20524393688	Ernest	Crane	05200875169	1	9	1975	116
14771064093	Jordon	Mcmillan	05892841037	1	1	1979	311
70085517164	Josephine	Dean	05232041587	2	8	2004	275
33713662824	Dominique	Mccann	05780243088	1	1	1925	14
98192288983	Diya	Allen	05989061035	1	10	1946	267
87089546027	Joselyn	Rosales	05609536805	2	8	2011	169
11893269571	Freddy	Coffey	05384865990	2	8	2005	163
17765109601	Randy	Riley	05974153792	1	6	1948	198
15039436478	Dangelo	Owens	05954577544	1	7	1916	408
73394741300	Elliott	Lawson	05511469412	2	5	2001	314
75466229179	Beatrice	Henderson	05207646982	1	1	1933	463
85097710809	Richard	Cunningham	05984181982	1	1	1952	442
46779628266	Russell	Ross	05292804519	2	10	2004	394
89315589823	Danica	Kaiser	05970549742	2	5	2008	103
75133708907	Ignacio	Ferrell	05254740699	1	1	1931	466
22024463344	Kira	Winters	05119215134	2	10	2008	47
91523982374	Jazmin	Green	05902096990	2	10	2015	104
20501067911	Juan	Simon	05286143840	2	6	2017	356
29257141950	Bennett	Hall	05221092918	1	1	1959	8
22155071168	Jorden	Hood	05567166105	1	6	1930	380
88568637285	Brielle	Parker	05758892110	1	10	1982	432
24109979109	Howard	Stark	05291369014	1	6	1936	117
73398538093	Gage	Moss	05308817480	1	3	1922	283
71438900320	Paloma	Novak	05963040805	1	8	1973	203
95220786425	Harmony	Villanueva	05709787370	1	6	1922	182
21359562596	Slade	Roach	05747756430	1	4	1918	157
54206081256	Jaidyn	Dodson	05648865729	1	10	1929	44
59632627656	Lee	Hoffman	05155028025	2	2	2009	419
17517434124	Wendy	Davies	05681745054	1	9	1918	415
78149378885	Presley	Freeman	05815551870	1	1	1957	473
75527982917	Gracelyn	Horn	05991684405	2	7	2007	294
88478652213	George	Fox	05297206636	2	6	2000	394
56476079625	Sariah	Galloway	05445824268	2	0	2006	256
37248358385	Jamiya	Hodges	05766818101	2	0	2012	320
84308211377	Lara	Lang	05231486941	1	7	1947	36
58414209856	Milagros	Grimes	05552117211	1	10	1975	446
80516174030	Kaylynn	Delacruz	05356558340	1	1	1976	485
31466479301	Morgan	Lewis	05816059062	1	10	1977	175
28896354798	Chanel	Compton	05112192218	1	2	1917	155
98184761942	Zachary	Hernandez	05127112131	2	9	2000	490
88040195235	Javion	Rojas	05184539905	1	8	1986	172
83826054233	Anna	Benjamin	05874522791	1	0	1923	171
20835463882	Alfonso	Park	05451477346	1	6	1966	452
46605775625	Dayami	Buchanan	05434826482	1	1	1932	178
94905939150	Angelo	Peters	05927403492	2	2	2011	320
76057718278	Alessandra	Shelton	05737005315	2	1	2010	162
51146620319	Joseph	Berg	05126495619	2	8	2005	447
50193775889	Reginald	Ibarra	05862637439	1	0	1958	200
66218033923	Paula	Singh	05911890510	2	3	2000	40
83553209714	Tamia	Barnett	05564267396	1	10	1984	434
58988205976	Autumn	Henson	05103072115	2	10	2013	40
66809431455	Ariel	Lucero	05812484875	2	2	2009	157
96658076731	Clayton	Nash	05744590466	1	0	1938	201
14773008102	Esther	Gibbs	05973346769	2	10	2009	85
65429436433	Kelvin	Donaldson	05291500235	1	2	1969	385
30805353183	Aylin	Lozano	05897222543	1	4	1941	417
65670083876	Payten	Morales	05926747951	1	8	1961	29
83178269348	Simon	Harper	05713384881	1	9	1959	395
48861583423	Regina	Golden	05164523870	1	1	1987	210
27798057179	Tyson	Norman	05488326124	2	1	2008	173
39204399777	Anton	Hanna	05241850985	2	1	2002	148
92482801366	Kayley	Mccormick	05955952545	2	10	2005	385
28856344844	Alan	Mitchell	05655907119	1	0	1983	399
41499024173	Deborah	Johnston	05466589017	2	2	2014	121
92910401855	Cristina	Griffith	05444579118	1	7	1982	317
66612721921	Ivy	Glover	05183926081	1	7	1955	69
16012369663	Abel	Grant	05250549644	1	7	1964	221
82866350367	Teagan	Mercer	05133036308	1	2	1986	231
19267085532	Katelynn	Terrell	05546802063	1	3	1984	338
47253859911	Hallie	Hines	05354850911	1	3	1971	431
69646505553	Julia	King	05541390984	1	6	1935	73
33555556950	Kadyn	Costa	05917446167	1	6	1929	253
37918049605	Noel	Henry	05947047636	2	2	2007	455
39502159351	Brayan	Simmons	05439919401	1	6	1966	480
70106343542	Julius	Love	05602791756	2	10	2013	365
48391633261	Zachariah	Stevenson	05674031064	1	2	1985	250
50454328745	Quincy	Roberson	05233729229	1	6	1941	100
23938888731	Jaida	Myers	05380198232	1	8	1972	205
72209124713	Natalie	Spears	05126168345	1	5	1918	24
31855430296	Rachel	Clark	05686690586	1	6	1944	483
98493516495	Holly	Washington	05822831214	2	4	2011	98
30181033059	Karley	Le	05111813621	1	4	1966	340
19602875293	Lauryn	Leon	05657468578	1	3	1930	17
87894468412	Paola	Burnett	05952331506	2	0	2000	391
42451210829	Johnny	Waters	05329541237	1	8	1938	329
65459456942	Jairo	Bates	05793056280	1	3	1982	421
86371093161	Donovan	Orozco	05792915026	1	10	1979	49
57304215089	Miranda	Hardin	05373218833	2	9	2011	84
78133809573	Jasmin	Wright	05569184583	2	2	2015	490
64713996356	Janae	Olsen	05777105927	1	6	1936	112
46280759231	Oliver	Farrell	05436873277	2	1	2000	76
38937942174	Maverick	Jimenez	05916648037	1	8	1981	456
64514527759	Armani	Wall	05540978975	1	0	1979	50
39724098628	Ashleigh	Kemp	05812084886	2	2	2000	21
73793370700	Jameson	Nguyen	05466489852	1	4	1974	16
54290526161	Sarai	Wang	05896143702	2	5	2015	271
62829427478	Carmelo	Barry	05540826147	2	7	2012	289
75581562363	Gunner	Valentine	05582857585	2	5	2004	19
20319582851	Nathanial	Nunez	05610331519	2	4	2003	44
52379665597	Paisley	Paul	05543285387	1	8	1925	302
13648212733	Cassie	Lowery	05673531265	1	0	1951	236
58146391301	Taylor	Fritz	05593983443	1	2	1961	261
41465448589	Shelby	Bailey	05236393039	2	8	2011	243
17469577254	Naomi	Boyer	05966963694	1	7	1986	475
34876086970	Kelton	Atkins	05382739765	1	3	1928	165
40430498490	Dixie	Richard	05327473891	2	3	2015	314
62107640811	Milo	Mcdonald	05869735306	2	10	2001	390
97763152705	Casey	Newman	05336674386	1	2	1939	145
22602352350	Heath	Stevens	05428713334	1	4	1985	495
51942376147	Cullen	Bryan	05594566337	1	6	1959	91
85199832511	Aaden	Levine	05979058007	2	6	2017	277
59311915186	Curtis	Riddle	05244757201	2	1	2006	153
69470204260	Lizeth	Hinton	05167143356	1	4	1948	295
93122259863	Garrett	Hurley	05412976607	1	3	1985	330
68054597337	Kole	Hull	05768128471	2	2	2000	269
71326268318	Aidan	Juarez	05132824519	1	10	1934	246
71529520018	Prince	Mathis	05717924169	1	6	1950	416
73304583956	William	Duffy	05658469135	2	9	2007	157
75266672746	Jay	Manning	05147245782	1	4	1973	478
83549748850	Amber	Yu	05442261270	1	8	1971	462
26362545964	Ryleigh	English	05613365413	2	3	2005	490
18364733926	Sanaa	Haney	05454404861	2	10	2017	391
31781747900	Eugene	Rogers	05869116633	2	9	2010	58
39312805122	Brooks	Mays	05138895335	2	6	2008	394
89672586146	Corinne	Shah	05937623756	1	6	1930	48
67194672416	Bernard	Lowe	05484551272	1	5	1946	242
97845323732	Reilly	Ford	05220610855	1	2	1930	414
71582556570	Silas	Bennett	05843998786	2	1	2006	459
44832728494	Alina	Sloan	05279229918	2	9	2000	456
27878376453	Angel	Parrish	05261554147	1	10	1945	316
91642474888	Kassandra	Ballard	05737023312	1	5	1926	307
28258203369	Everett	Carson	05528519960	2	3	2002	455
74487415504	Miles	Kim	05205470203	2	9	2012	4
58324875613	Matthias	Melendez	05301964576	2	5	2015	447
15452843788	Jaydon	Lin	05901956331	2	3	2010	81
68197220970	Sammy	Fitzgerald	05201912145	2	1	2004	316
24637367660	Stella	Rowland	05751547942	1	6	1937	37
33132846072	Jace	Ali	05511058670	2	7	2005	108
38678350704	Carla	Pennington	05255795981	2	4	2013	443
29039471109	Max	Kane	05504891454	1	0	1988	433
88265224064	Jayson	Reed	05846796195	1	4	1983	56
23732667222	Jamison	Downs	05519869724	1	4	1965	263
21896445748	Keenan	Baker	05266799966	2	5	2013	225
61071157019	Larry	Hickman	05122110368	2	8	2003	485
97109116605	Macie	Tapia	05460637776	2	3	2015	251
94301091206	Mariela	Owen	05418513636	2	9	2012	471
41433499657	Gloria	Wagner	05160774201	2	5	2006	249
23223439523	Augustus	Franco	05457162607	2	2	2013	67
21016607966	Cierra	Wilkinson	05398876253	1	8	1928	273
34634120777	Joslyn	Preston	05210566466	1	9	1967	293
12623749253	Jase	Cline	05617649969	2	8	2016	16
50703416311	Sanai	Pittman	05397628658	2	9	2002	498
24672183948	Dania	Cardenas	05704302282	1	1	1959	492
65886752206	Niko	Norris	05811743895	1	2	1934	196
39615593809	Dakota	Hess	05869090741	1	5	1933	423
63977585474	Jaqueline	Schultz	05273655915	2	0	2008	24
81516049516	Luz	Santos	05179894775	1	9	1937	445
11111773886	Dallas	Greene	05399496720	2	0	2010	225
74692604983	Genesis	Saunders	05441802805	2	2	2004	58
51180376136	Emely	Shepherd	05157555827	1	8	1954	232
78962823270	Koen	Ho	05482762506	2	1	2012	492
43472940041	Yasmin	Mills	05536197891	2	10	2003	185
69154548105	Oswaldo	Carlson	05754575315	2	3	2015	395
40089791128	Aidyn	Arroyo	05217021644	1	9	1935	227
41554510092	Ramon	Jenkins	05960433615	1	1	1930	226
61346109251	Beckham	Graham	05490393768	2	5	2001	77
38375261899	Jaden	Jacobs	05990824892	1	3	1964	484
97560006969	Brayden	Ayala	05473578432	1	3	1969	229
24404293849	Michael	Pham	05958219003	2	8	2009	223
49338493631	Amari	Glenn	05928730421	1	5	1991	137
73761439812	Carmen	Esparza	05398036743	1	2	1956	45
88395059559	Frank	Patton	05922921478	2	8	2011	443
43868310975	Bethany	Blankenship	05176756231	2	4	2010	48
67598979623	Callum	Casey	05340320055	2	9	2002	32
51688294455	Bella	Mcfarland	05352809988	1	7	1936	327
81095363988	Jaiden	Foster	05219932427	2	0	2000	101
40351717198	Cassandra	Velasquez	05641752532	2	2	2008	462
98498023001	Darwin	Patterson	05221810479	1	1	1985	30
68899244487	Draven	Dennis	05493962731	1	7	1972	34
47626824636	Emily	Berry	05619400927	1	2	1955	39
29397218386	Darren	Mahoney	05937169493	2	2	2009	453
31113987072	Marquise	Lloyd	05773960251	2	10	2014	221
13453032928	Keaton	Moyer	05262242620	2	7	2015	316
44344828829	Kenna	Choi	05225617286	1	8	1926	303
75194098556	Camilla	Patrick	05183470686	1	2	1985	368
74830680887	Amiyah	Dickson	05294373580	1	10	1949	102
53059247211	Madilynn	Beck	05337124426	1	9	1922	107
92494030951	Octavio	Hutchinson	05449132379	1	6	1970	133
50191935832	Alec	Atkinson	05393663387	1	4	1939	299
48204439351	Rashad	House	05420262109	1	2	1963	487
18585679762	Nancy	Snow	05639209150	2	10	2011	157
78635319088	Reagan	Barrera	05217082445	2	8	2010	92
95889881842	Desiree	Brooks	05387966468	2	1	2008	61
25976111072	Elisha	Sparks	05158971513	2	4	2014	406
14842178819	Brycen	Norton	05876114981	2	9	2004	217
32145769949	Leah	French	05722666889	2	4	2004	16
59445035160	Jayvion	Caldwell	05755570446	2	6	2005	443
41187672751	Raphael	Ware	05893833081	2	7	2000	175
20226846985	Shaun	Friedman	05165172000	2	9	2015	75
82497675486	Jaydan	Cantrell	05376703744	2	2	2005	302
62054123281	Fletcher	Jensen	05303543130	2	4	2012	326
16727450509	Jaylon	Meadows	05188559229	2	0	2008	106
62563040581	Guillermo	Mcintyre	05655446704	2	6	2008	478
86081169979	Seamus	Wilkins	05746483246	2	8	2007	314
30307176879	Kianna	Merritt	05802171730	1	6	1972	28
27263332671	Kyra	Jarvis	05185651260	2	4	2017	295
50332806660	Lia	Bauer	05327858735	2	4	2008	391
32752414389	Emelia	Meyer	05674561596	2	7	2001	274
97954296971	Katherine	Yoder	05727723391	2	1	2013	19
36088115551	Urijah	Bray	05212323208	1	8	1925	420
44436371765	Deja	Carr	05278492689	2	1	2004	349
68220581211	Bailee	Erickson	05837735269	1	2	1978	276
88699330619	Elianna	Bender	05461138756	1	8	1971	140
89388305981	Terry	Rich	05573687523	1	10	1955	266
64767492390	Alonzo	Harvey	05218392056	1	2	1928	224
91488674549	Lexi	Everett	05914875479	2	5	2006	222
37802865776	Nash	Li	05253129534	1	8	1986	95
47824341815	Matthew	Hatfield	05366607540	2	7	2001	445
77624521805	Claudia	Dillon	05796852252	2	8	2011	45
61132907504	Kyla	Dominguez	05573317490	2	1	2011	275
53550614913	Allison	Middleton	05540832827	2	6	2016	399
67179661648	Jaime	Ball	05142642238	2	6	2013	311
31730600403	Sofia	Willis	05683232741	2	10	2009	354
34354889106	Tate	Gill	05965680802	1	0	1927	183
74578672348	Branden	Carroll	05431364801	2	6	2001	200
32296164686	Aniyah	Proctor	05562603705	1	7	1970	318
78219729139	Damaris	Barker	05353905927	1	1	1928	278
83336920902	Chace	Porter	05212083775	1	1	1950	114
79325765845	Morgan	Hays	05766208141	1	1	1960	296
86645527847	Joey	Cooley	05982417139	1	3	1931	38
80101286726	Jaelyn	Gallegos	05836930768	2	7	2016	150
84561991839	Joe	Velazquez	05118850855	2	5	2014	66
92679288661	Frederick	Keller	05383988792	1	0	1964	384
45114565776	Camryn	Montes	05801600498	2	7	2015	201
48220804143	Moriah	Mcclain	05298649213	2	1	2003	102
23402240687	Makaila	Acosta	05664402873	1	5	1941	6
53832598457	Maximilian	Mack	05329154278	2	3	2016	172
69662124107	Trevin	Kramer	05979311073	2	3	2016	467
96103271178	Braden	Knapp	05313746944	1	4	1970	255
75245105341	Cristopher	Armstrong	05297772657	2	6	2001	221
75397338256	Edith	Hobbs	05612403016	2	7	2004	171
53269487536	Mattie	Wiggins	05550850715	1	0	1942	62
38519900672	Lamar	Wade	05701813558	1	2	1990	254
20884353531	Dulce	Duke	05287265657	1	8	1978	301
86446450726	Wyatt	Weber	05319118541	2	8	2010	276
39511193890	Elias	Burch	05725898394	1	7	1963	143
18665559475	Irvin	Gonzalez	05425723386	1	2	1915	209
48017556197	Mateo	Powell	05490217012	2	5	2012	319
99123532913	Moses	Haley	05593140085	2	8	2014	91
97384389659	Wayne	Mcknight	05245855694	2	7	2008	224
66048718558	Damien	Madden	05731514505	2	7	2014	114
47408842353	Sergio	Rivas	05791410637	1	5	1928	72
42184622034	Antony	Bradshaw	05199569590	2	3	2013	95
61114807595	Donte	Rodgers	05464435087	2	6	2014	137
63680969754	Esteban	Murillo	05449959971	2	0	2008	145
94281172660	Mike	Ruiz	05571206149	2	9	2009	163
15591339504	Malakai	Clarke	05888910604	1	7	1928	188
97682248516	Gerald	Lamb	05584773790	2	4	2012	216
35452722940	Madelyn	Anthony	05537365298	2	10	2011	222
37868894160	Jakobe	Charles	05268214794	2	0	2010	283
25318288763	Cruz	Bright	05144572365	1	3	1961	465
57862701024	Mckayla	Tran	05454281094	1	2	1937	458
71598216432	Cynthia	Carrillo	05825461210	2	7	2017	325
48514507888	Tyler	Russo	05910394731	2	4	2008	4
63716743217	Kasey	Sosa	05659852239	2	3	2012	67
40814168199	Tobias	Callahan	05721480468	2	3	2005	395
81225518526	Adison	Dyer	05749142354	2	7	2003	225
97508129776	Sarah	Schneider	05110823992	1	4	1925	500
63980953880	Mckinley	Howe	05830937467	2	9	2003	225
23154395238	Scarlett	Malone	05193508147	1	9	1950	186
48747668744	Natasha	White	05381771294	2	5	2009	294
88559487205	Brogan	Raymond	05747263229	1	8	1937	331
